,IncidentFromDate,PRCP,OffenseCode,Offense Description,CaseStatus,LocationLandmark
30521,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Cherry Emerson Building
30522,2016,0.0,9999W,,Further Investigation,
30523,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,College of Architecture-West Wing   75   Z3
30524,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30525,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Student Services Building
30526,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Cherry Emerson Building
30527,2016,0.0,9999W,,Further Investigation,
30528,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30529,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall
30530,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30531,2016,0.0,5707,Criminal Trespass,Closed/Cleared,Smith Residence Hall
30532,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Clydeck   54  Z3
30533,2016,0.0,,,Closed/Cleared,Library
30534,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30535,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30536,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall
30537,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30538,2016,0.0,5707,Criminal Trespass,Closed/Cleared,Smith Residence Hall
30539,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Clydeck   54  Z3
30540,2016,0.0,,,Closed/Cleared,Library
30541,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30542,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30543,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall
30544,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30545,2016,0.0,5707,Criminal Trespass,Closed/Cleared,Smith Residence Hall
30546,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Clydeck   54  Z3
30547,2016,0.0,,,Closed/Cleared,Library
30548,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30549,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30550,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall
30551,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30552,2016,0.0,5707,Criminal Trespass,Closed/Cleared,Smith Residence Hall
30553,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Clydeck   54  Z3
30554,2016,0.0,,,Closed/Cleared,Library
30555,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30556,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30557,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall
30558,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30559,2016,0.0,5707,Criminal Trespass,Closed/Cleared,Smith Residence Hall
30560,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Clydeck   54  Z3
30561,2016,0.0,,,Closed/Cleared,Library
30562,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30563,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30564,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall
30565,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30566,2016,0.0,5707,Criminal Trespass,Closed/Cleared,Smith Residence Hall
30567,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Clydeck   54  Z3
30568,2016,0.0,,,Closed/Cleared,Library
30569,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30570,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30571,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall
30572,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30573,2016,0.0,5707,Criminal Trespass,Closed/Cleared,Smith Residence Hall
30574,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Clydeck   54  Z3
30575,2016,0.0,,,Closed/Cleared,Library
30576,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30577,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30578,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall
30579,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30580,2016,0.0,5707,Criminal Trespass,Closed/Cleared,Smith Residence Hall
30581,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Clydeck   54  Z3
30582,2016,0.0,,,Closed/Cleared,Library
30583,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30584,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Hemphill Avenue near Ferst Drive
30585,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Campus Recreation Center   160   Z4
30586,2016,0.0,2308,Larceny - From Building,Inactive,Waffle House
30587,2016,0.0,8399,,Closed/Cleared,Alumni-Faculty House   3   Z2
30588,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30589,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30590,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30591,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,University Housing
30592,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Hemphill Avenue near Ferst Drive
30593,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Campus Recreation Center   160   Z4
30594,2016,0.0,2308,Larceny - From Building,Inactive,Waffle House
30595,2016,0.0,8399,,Closed/Cleared,Alumni-Faculty House   3   Z2
30596,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30597,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30598,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30599,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,University Housing
30600,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Hemphill Avenue near Ferst Drive
30601,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Campus Recreation Center   160   Z4
30602,2016,0.0,2308,Larceny - From Building,Inactive,Waffle House
30603,2016,0.0,8399,,Closed/Cleared,Alumni-Faculty House   3   Z2
30604,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30605,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30606,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30607,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,University Housing
30608,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Hemphill Avenue near Ferst Drive
30609,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Campus Recreation Center   160   Z4
30610,2016,0.0,2308,Larceny - From Building,Inactive,Waffle House
30611,2016,0.0,8399,,Closed/Cleared,Alumni-Faculty House   3   Z2
30612,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30613,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30614,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30615,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,University Housing
30616,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Hemphill Avenue near Ferst Drive
30617,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Campus Recreation Center   160   Z4
30618,2016,0.0,2308,Larceny - From Building,Inactive,Waffle House
30619,2016,0.0,8399,,Closed/Cleared,Alumni-Faculty House   3   Z2
30620,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30621,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30622,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30623,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,University Housing
30624,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Hemphill Avenue near Ferst Drive
30625,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Campus Recreation Center   160   Z4
30626,2016,0.0,2308,Larceny - From Building,Inactive,Waffle House
30627,2016,0.0,8399,,Closed/Cleared,Alumni-Faculty House   3   Z2
30628,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30629,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30630,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30631,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,University Housing
30632,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Hemphill Avenue near Ferst Drive
30633,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Campus Recreation Center   160   Z4
30634,2016,0.0,2308,Larceny - From Building,Inactive,Waffle House
30635,2016,0.0,8399,,Closed/Cleared,Alumni-Faculty House   3   Z2
30636,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
30637,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30638,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30639,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,University Housing
30640,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Hefner Residence Hall
30641,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30642,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30643,2016,0.0,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,North Avenue  NW @ Centennial Olympic Park Drive  NW
30644,2016,0.0,3562,Marijuana - Possession of,Closed/Cleared,NAA South  191  Z2
30645,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Wardlaw Center   47   Z2
30646,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30647,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Hefner Residence Hall
30648,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30649,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30650,2016,0.0,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,North Avenue  NW @ Centennial Olympic Park Drive  NW
30651,2016,0.0,3562,Marijuana - Possession of,Closed/Cleared,NAA South  191  Z2
30652,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Wardlaw Center   47   Z2
30653,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30654,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Hefner Residence Hall
30655,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30656,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30657,2016,0.0,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,North Avenue  NW @ Centennial Olympic Park Drive  NW
30658,2016,0.0,3562,Marijuana - Possession of,Closed/Cleared,NAA South  191  Z2
30659,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Wardlaw Center   47   Z2
30660,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30661,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Hefner Residence Hall
30662,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30663,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30664,2016,0.0,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,North Avenue  NW @ Centennial Olympic Park Drive  NW
30665,2016,0.0,3562,Marijuana - Possession of,Closed/Cleared,NAA South  191  Z2
30666,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Wardlaw Center   47   Z2
30667,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30668,2016,0.06,9999,Non-Crime (not reported to state),Closed/Cleared,Hefner Residence Hall
30669,2016,0.06,5499,Traffic Offense (describe offense),Closed/Cleared,
30670,2016,0.06,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30671,2016,0.06,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,North Avenue  NW @ Centennial Olympic Park Drive  NW
30672,2016,0.06,3562,Marijuana - Possession of,Closed/Cleared,NAA South  191  Z2
30673,2016,0.06,9999,Non-Crime (not reported to state),Closed/Cleared,Wardlaw Center   47   Z2
30674,2016,0.06,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30675,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Hefner Residence Hall
30676,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30677,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30678,2016,0.0,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,North Avenue  NW @ Centennial Olympic Park Drive  NW
30679,2016,0.0,3562,Marijuana - Possession of,Closed/Cleared,NAA South  191  Z2
30680,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Wardlaw Center   47   Z2
30681,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30682,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Hefner Residence Hall
30683,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30684,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30685,2016,0.0,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,North Avenue  NW @ Centennial Olympic Park Drive  NW
30686,2016,0.0,3562,Marijuana - Possession of,Closed/Cleared,NAA South  191  Z2
30687,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Wardlaw Center   47   Z2
30688,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30689,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Hefner Residence Hall
30690,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,
30691,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30692,2016,0.0,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,North Avenue  NW @ Centennial Olympic Park Drive  NW
30693,2016,0.0,3562,Marijuana - Possession of,Closed/Cleared,NAA South  191  Z2
30694,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Wardlaw Center   47   Z2
30695,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Center Street Apartments
30696,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30697,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Student Center
30698,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Parking Office (PTS)   178   Z2
30699,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,
30700,2016,0.0,8399,,Closed/Cleared,College of Architecture-West Wing   75   Z3
30701,2016,0.0,2317,Larceny - Bicycle,Inactive,Zeta Beta Tau Fraternity
30702,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,
30703,2016,0.0,4104,Liquor - Possession Of,Closed/Cleared,Woodruff Residence Hall
30704,2016,0.0,8399,,Closed/Cleared,Alumni-Faculty House   3   Z2
30705,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments   180   Z1
30706,2016,0.0,8399,,Closed/Cleared,Sigma Alpha Epsilon Fraternity
30707,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30708,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Student Center
30709,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Parking Office (PTS)   178   Z2
30710,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,
30711,2016,0.0,8399,,Closed/Cleared,College of Architecture-West Wing   75   Z3
30712,2016,0.0,2317,Larceny - Bicycle,Inactive,Zeta Beta Tau Fraternity
30713,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,
30714,2016,0.0,4104,Liquor - Possession Of,Closed/Cleared,Woodruff Residence Hall
30715,2016,0.0,8399,,Closed/Cleared,Alumni-Faculty House   3   Z2
30716,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments   180   Z1
30717,2016,0.0,8399,,Closed/Cleared,Sigma Alpha Epsilon Fraternity
30718,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
30719,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Student Center
